"Journal Data Filtered By:  Selected JCR Year: 2019 Selected Editions: SCIE,SSCI Selected Categories: 'CARDIAC & CARDIOVASCULAR SYSTEMS','MEDICINE, GENERAL & INTERNAL','PERIPHERAL VASCULAR DISEASE' Selected Category Scheme: WoS",,,,
Rank,Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score
1,NEW ENGLAND JOURNAL OF MEDICINE,"347,451",74.699,0.6608
2,LANCET,"256,199",60.392,0.4373
3,JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION,"158,632",45.54,0.29005
4,Nature Reviews Disease Primers,"7,567",40.689,0.03231
5,BMJ-British Medical Journal,"118,586",30.223,0.14517
6,CIRCULATION,"158,218",23.603,0.20502
7,EUROPEAN HEART JOURNAL,"59,968",22.673,0.14062
8,ANNALS OF INTERNAL MEDICINE,"58,033",21.317,0.09121
9,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,"101,927",20.589,0.19028
10,Nature Reviews Cardiology,"7,100",20.26,0.02113
11,JAMA Internal Medicine,"17,260",18.652,0.08618
12,CIRCULATION RESEARCH,"51,539",14.467,0.07147
13,JAMA Cardiology,"4,740",12.794,0.03011
14,JACC-Cardiovascular Imaging,"10,110",12.74,0.02755
15,BASIC RESEARCH IN CARDIOLOGY,"4,704",11.981,0.00638
16,EUROPEAN JOURNAL OF HEART FAILURE,"12,784",11.627,0.0287
17,PLOS MEDICINE,"32,312",10.5,0.06599
18,Journal of Cachexia Sarcopenia and Muscle,"3,553",9.802,0.00786
19,ANGIOGENESIS,"3,571",9.78,0.00548
20,JACC-Heart Failure,"4,117",8.75,0.01918
21,JACC-Cardiovascular Interventions,"11,371",8.432,0.03733
22,CARDIOVASCULAR RESEARCH,"21,526",8.168,0.01995
23,Cochrane Database of Systematic Reviews,"67,763",7.89,0.13436
24,JOURNAL OF HEART AND LUNG TRANSPLANTATION,"12,465",7.865,0.02814
25,CANADIAN MEDICAL ASSOCIATION JOURNAL,"15,212",7.744,0.01616
26,HYPERTENSION,"36,242",7.713,0.04684
27,Journal of Stroke,"1,247",7.47,0.00424
28,Cardiovascular Diabetology,"6,179",7.332,0.01139
29,STROKE,"66,466",7.19,0.07801
30,JOURNAL OF TRAVEL MEDICINE,"2,659",7.089,0.00636
31,MAYO CLINIC PROCEEDINGS,"15,627",6.942,0.02499
32,JOURNAL OF INTERNAL MEDICINE,"10,912",6.871,0.01418
33,BMC Medicine,"15,204",6.782,0.0425
34,PROGRESS IN CARDIOVASCULAR DISEASES,"4,193",6.763,0.00834
35,European Heart Journal-Cardiovascular Pharmacotherapy,521,6.696,0.00164
36,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,"32,385",6.604,0.03208
37,MEDICAL JOURNAL OF AUSTRALIA,"11,075",6.112,0.01107
38,Circulation-Heart Failure,"6,773",6.033,0.01849
39,European Journal of Preventive Cardiology,"5,589",5.864,0.01537
40,HEART RHYTHM,"12,246",5.731,0.02862
41,Circulation-Cardiovascular Imaging,"5,574",5.691,0.01632
42,JOURNAL OF THE AMERICAN SOCIETY OF ECHOCARDIOGRAPHY,"11,347",5.508,0.01823
43,Circulation-Cardiovascular Interventions,"5,012",5.493,0.01814
44,Translational Research,"4,043",5.411,0.00835
45,JOURNAL OF CARDIOVASCULAR MAGNETIC RESONANCE,"5,205",5.361,0.01112
46,EUROPEAN JOURNAL OF VASCULAR AND ENDOVASCULAR SURGERY,"9,932",5.328,0.01351
47,Clinical Research in Cardiology,"3,321",5.268,0.00728
48,JOURNAL OF THE ROYAL SOCIETY OF MEDICINE,"4,214",5.238,0.00258
49,HEART,"18,108",5.213,0.03014
50,Circulation-Cardiovascular Quality and Outcomes,"4,728",5.071,0.01435
51,JAMA Network Open,"2,239",5.032,0.00766
52,CANADIAN JOURNAL OF CARDIOLOGY,"6,980",5,0.01763
53,International Journal of Stroke,"4,853",4.882,0.01556
54,European Heart Journal-Cardiovascular Imaging,"6,359",4.841,0.02311
55,Deutsches Arzteblatt International,"4,817",4.796,0.00738
56,TRENDS IN CARDIOVASCULAR MEDICINE,"2,695",4.755,0.00392
57,ANNALS OF FAMILY MEDICINE,"5,567",4.686,0.01088
58,REVISTA ESPANOLA DE CARDIOLOGIA,"3,672",4.642,0.00461
59,Current Atherosclerosis Reports,"2,586",4.608,0.00455
60,Journal of the American Heart Association,"17,149",4.605,0.07062
61,JOURNAL OF GENERAL INTERNAL MEDICINE,"20,229",4.597,0.02696
62,Circulation-Cardiovascular Genetics,"3,090",4.534,0.0086
63,AMERICAN JOURNAL OF MEDICINE,"24,975",4.529,0.02423
64,JOURNAL OF THORACIC AND CARDIOVASCULAR SURGERY,"28,491",4.451,0.0343
65,Journal of Personalized Medicine,617,4.433,0.00195
66,AMERICAN JOURNAL OF PREVENTIVE MEDICINE,"23,547",4.42,0.04018
67,Circulation-Arrhythmia and Electrophysiology,"6,344",4.393,0.01663
68,THROMBOSIS AND HAEMOSTASIS,"15,589",4.379,0.02057
69,European Journal of Internal Medicine,"4,933",4.329,0.01028
70,AMYLOID-JOURNAL OF PROTEIN FOLDING DISORDERS,"1,486",4.323,0.00292
71,CURRENT OPINION IN LIPIDOLOGY,"4,151",4.254,0.00545
72,BRITISH JOURNAL OF GENERAL PRACTICE,"6,669",4.19,0.00867
73,JOURNAL OF HYPERTENSION,"16,940",4.171,0.02017
74,JOURNAL OF THROMBOSIS AND HAEMOSTASIS,"17,598",4.157,0.02519
75,AMERICAN HEART JOURNAL,"19,814",4.153,0.02681
76,JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY,"14,031",4.133,0.01796
77,CARDIOVASCULAR DRUGS AND THERAPY,"2,114",4.069,0.00334
78,Circulation-Genomic and Precision Medicine,375,4.063,0.00222
79,Hellenic Journal of Cardiology,987,4.047,0.001
80,EUROPACE,"9,973",4.045,0.02475
81,EuroIntervention,"5,542",3.993,0.01659
82,ATHEROSCLEROSIS SUPPLEMENTS,767,3.968,0.00122
83,ATHEROSCLEROSIS,"24,587",3.919,0.03659
84,Frontiers in Cardiovascular Medicine,"1,303",3.915,0.00402
85,ESC Heart Failure,"1,276",3.902,0.00412
86,Frontiers in Medicine,"3,034",3.9,0.00987
87,Journal of Atherosclerosis and Thrombosis,"3,426",3.876,0.00519
88,AMERICAN JOURNAL OF PHYSIOLOGY-HEART AND CIRCULATORY PHYSIOLOGY,"26,114",3.864,0.0204
89,Global Heart,"1,074",3.862,0.00318
90,CURRENT HYPERTENSION REPORTS,"3,143",3.856,0.00594
91,European Heart Journal-Acute Cardiovascular Care,"1,555",3.813,0.00543
92,PREVENTIVE MEDICINE,"17,316",3.788,0.03008
93,PALLIATIVE MEDICINE,"5,413",3.739,0.00846
94,NUTRITION METABOLISM AND CARDIOVASCULAR DISEASES,"6,026",3.7,0.00882
95,AMERICAN JOURNAL OF CHINESE MEDICINE,"3,531",3.682,0.00297
96,ANNALS OF THORACIC SURGERY,"35,221",3.639,0.04038
97,HEART FAILURE REVIEWS,"2,697",3.538,0.00513
98,MEDICAL CLINICS OF NORTH AMERICA,"3,161",3.529,0.00408
99,EUROPEAN JOURNAL OF CARDIO-THORACIC SURGERY,"16,682",3.486,0.02582
100,EUROPEAN JOURNAL OF CLINICAL INVESTIGATION,"6,344",3.481,0.00659
101,PANMINERVA MEDICA,806,3.467,0.00066
102,JOURNAL OF CARDIAC FAILURE,"4,983",3.435,0.00873
103,JOURNAL OF VASCULAR SURGERY,"26,553",3.405,0.02498
104,JOURNAL OF NUCLEAR CARDIOLOGY,"3,600",3.366,0.00457
105,Journal of Cardiovascular Translational Research,"1,656",3.312,0.00314
106,Journal of Clinical Medicine,"5,214",3.303,0.01094
107,ANNALS OF MEDICINE,"4,510",3.243,0.00519
108,INTERNATIONAL JOURNAL OF CARDIOLOGY,"31,193",3.229,0.06816
109,Journal of Vascular Surgery-Venous and Lymphatic Disorders,"1,115",3.137,0.00226
110,CANADIAN FAMILY PHYSICIAN,"3,833",3.112,0.00515
111,Diagnostics,850,3.11,0.00186
112,JOURNAL OF ENDOVASCULAR THERAPY,"3,651",3.102,0.00511
113,RESPIRATORY MEDICINE,"11,934",3.095,0.01349
114,JOURNAL OF PAIN AND SYMPTOM MANAGEMENT,"10,897",3.077,0.01484
115,Annals of Cardiothoracic Surgery,"1,828",3.058,0.00506
116,JOURNAL OF VASCULAR AND INTERVENTIONAL RADIOLOGY,"9,045",3.037,0.00979
117,MINERVA MEDICA,880,3.031,0.00093
118,JOURNAL OF THE FORMOSAN MEDICAL ASSOCIATION,"3,929",3.008,0.00451
119,Polish Archives of Internal Medicine-Polskie Archiwum Medycyny Wewnetrznej,"1,337",3.007,0.0019
120,CURRENT PROBLEMS IN CARDIOLOGY,567,2.966,0.00074
121,SHOCK,"7,919",2.96,0.01037
122,HYPERTENSION RESEARCH,"5,169",2.941,0.00533
123,Journal of Cardiovascular Computed Tomography,"1,809",2.892,0.00485
123,SEMINARS IN THROMBOSIS AND HEMOSTASIS,"4,074",2.892,0.00526
125,THROMBOSIS RESEARCH,"10,616",2.869,0.01741
126,AMERICAN FAMILY PHYSICIAN,"6,879",2.852,0.00539
127,BRITISH MEDICAL BULLETIN,"4,462",2.835,0.00268
128,Archives of Medical Science,"3,012",2.807,0.00503
129,KOREAN JOURNAL OF INTERNAL MEDICINE,"2,236",2.751,0.00376
130,MICROVASCULAR RESEARCH,"4,028",2.73,0.00314
131,Journal of Clinical Hypertension,"3,983",2.719,0.00698
132,Diabetes & Vascular Disease Research,"1,520",2.707,0.00317
133,CEREBROVASCULAR DISEASES,"5,699",2.698,0.0058
134,American Journal of Cardiovascular Drugs,"1,063",2.674,0.00158
135,Current Vascular Pharmacology,"1,786",2.672,0.0022
136,AMERICAN JOURNAL OF HYPERTENSION,"8,915",2.669,0.01084
137,Journal of the American Board of Family Medicine,"3,588",2.661,0.00619
138,Cardiovascular Diagnosis and Therapy,"1,081",2.615,0.00305
139,JOURNAL OF CARDIOVASCULAR PHARMACOLOGY,"5,340",2.598,0.00381
140,AMERICAN JOURNAL OF CARDIOLOGY,"35,187",2.57,0.03949
141,CIRCULATION JOURNAL,"9,860",2.54,0.01478
142,CURRENT OPINION IN NEPHROLOGY AND HYPERTENSION,"3,281",2.539,0.00474
143,Cardiovascular Therapeutics,"1,351",2.538,0.00212
144,QJM-AN INTERNATIONAL JOURNAL OF MEDICINE,"5,621",2.529,0.0041
145,International Journal of Medical Sciences,"3,979",2.523,0.00551
146,PAIN MEDICINE,"7,432",2.513,0.013
147,VASCULAR MEDICINE,"1,770",2.509,0.00256
148,BMJ Open,"35,626",2.496,0.12547
149,Journal of Geriatric Cardiology,"1,231",2.491,0.00327
150,Systematic Reviews,"5,540",2.479,0.01905
151,European Journal of General Practice,750,2.478,0.00126
152,POSTGRADUATE MEDICINE,"2,414",2.464,0.00367
153,INTERNATIONAL JOURNAL OF CLINICAL PRACTICE,"5,203",2.444,0.00492
154,Archives of Cardiovascular Diseases,"1,628",2.434,0.00357
154,Current Cardiology Reports,"2,127",2.434,0.00599
156,JOURNAL OF CARDIOVASCULAR ELECTROPHYSIOLOGY,"6,886",2.424,0.01011
157,JOURNAL OF URBAN HEALTH-BULLETIN OF THE NEW YORK ACADEMY OF MEDICINE,"4,268",2.356,0.00559
158,Heart Failure Clinics,"1,020",2.327,0.00233
159,Military Medical Research,386,2.325,0.001
160,Internal and Emergency Medicine,"2,115",2.322,0.00458
160,JOURNAL OF CARDIOVASCULAR PHARMACOLOGY AND THERAPEUTICS,"1,358",2.322,0.00214
160,Korean Circulation Journal,"1,335",2.322,0.00243
163,JOURNAL OF INVESTIGATIVE MEDICINE,"1,885",2.304,0.00291
164,European Journal of Cardiovascular Nursing,"1,723",2.296,0.0027
165,Thrombosis Journal,773,2.295,0.00189
166,Cardiovascular Toxicology,"1,272",2.284,0.00173
167,CURRENT MEDICAL RESEARCH AND OPINION,"6,983",2.271,0.00908
168,JOURNAL OF HUMAN HYPERTENSION,"4,372",2.26,0.00464
169,JOURNAL OF CARDIOTHORACIC AND VASCULAR ANESTHESIA,"5,371",2.258,0.00731
170,ANGIOLOGY,"3,063",2.255,0.00342
171,CLINICAL CARDIOLOGY,"4,233",2.248,0.00862
172,Journal of Cardiology,"3,243",2.246,0.00609
173,Pulmonary Circulation,"1,651",2.205,0.00429
174,Heart Lung and Circulation,"2,889",2.194,0.00649
174,Journal of Hospital Medicine,"3,237",2.194,0.00841
176,Journal of the Chinese Medical Association,"2,153",2.17,0.00287
177,BLOOD PRESSURE,"1,180",2.169,0.00192
178,SCANDINAVIAN JOURNAL OF PRIMARY HEALTH CARE,"1,509",2.16,0.00182
179,CURRENT OPINION IN CARDIOLOGY,"2,051",2.149,0.00353
180,Seminars in Thoracic and Cardiovascular Surgery,"1,320",2.133,0.00221
181,MICROCIRCULATION,"2,462",2.11,0.0027
182,Pregnancy Hypertension-An International Journal of Womens Cardiovascular Health,"1,286",2.095,0.00381
183,INTERNATIONAL ANGIOLOGY,"1,331",2.08,0.00132
184,BMC Cardiovascular Disorders,"3,684",2.078,0.00895
185,JOURNAL OF THROMBOSIS AND THROMBOLYSIS,"2,794",2.054,0.00574
186,Cardiovascular Ultrasound,"1,112",2.051,0.00149
187,CATHETERIZATION AND CARDIOVASCULAR INTERVENTIONS,"8,295",2.044,0.01523
188,FAMILY PRACTICE,"4,598",2.038,0.00499
189,CARDIOVASCULAR AND INTERVENTIONAL RADIOLOGY,"5,675",2.034,0.00734
190,BMC Family Practice,"4,296",2.022,0.00848
191,PRIMARY CARE,"1,263",2.01,0.00151
192,INTERNATIONAL JOURNAL OF CARDIOVASCULAR IMAGING,"3,176",1.969,0.00673
193,JOURNAL OF MEDICAL ECONOMICS,"2,093",1.958,0.00478
194,UPSALA JOURNAL OF MEDICAL SCIENCES,"1,205",1.955,0.00228
195,Patient Preference and Adherence,"3,332",1.946,0.00795
196,JOURNAL OF WOMENS HEALTH,"5,370",1.933,0.01048
196,Netherlands Heart Journal,"1,233",1.933,0.00195
198,International Journal of Evidence-Based Healthcare,"1,013",1.93,0.00241
199,International Journal of General Medicine,"1,227",1.927,0.00183
200,Sexual Medicine,401,1.923,0.00108
201,PHLEBOLOGY,"1,438",1.914,0.00185
201,YONSEI MEDICAL JOURNAL,"3,996",1.914,0.00547
203,AMERICAN JOURNAL OF THE MEDICAL SCIENCES,"5,317",1.911,0.00527
203,POSTGRADUATE MEDICAL JOURNAL,"5,875",1.911,0.00447
205,International Heart Journal,"1,942",1.906,0.00267
206,KIDNEY & BLOOD PRESSURE RESEARCH,"1,903",1.898,0.00313
207,Seminars in Vascular Surgery,720,1.889,0.00074
208,CLINICAL MEDICINE,"1,881",1.883,0.00301
209,Kardiologia Polska,"1,665",1.874,0.00257
210,Vasa-European Journal of Vascular Medicine,"1,008",1.831,0.00143
211,SWISS MEDICAL WEEKLY,"3,060",1.822,0.00439
212,Cardiology in Review,"1,080",1.816,0.00151
213,CARDIOLOGY CLINICS,"1,086",1.811,0.00203
214,DM DISEASE-A-MONTH,694,1.81,0.00057
215,CARDIOLOGY,"2,359",1.791,0.00252
216,CLINICAL AND EXPERIMENTAL HYPERTENSION,"1,887",1.789,0.00242
217,HYPERTENSION IN PREGNANCY,"1,314",1.787,0.00145
217,Journal of Stroke & Cerebrovascular Diseases,"6,838",1.787,0.0168
219,Cardiovascular Engineering and Technology,504,1.771,0.00109
220,JOURNAL OF INTERVENTIONAL CARDIOLOGY,"1,309",1.758,0.0024
221,CARDIOVASCULAR PATHOLOGY,"1,998",1.756,0.00236
222,CardioRenal Medicine,485,1.754,0.0011
223,Journal of Research in Medical Sciences,"2,566",1.746,0.0035
224,CLINICAL HEMORHEOLOGY AND MICROCIRCULATION,"2,147",1.741,0.00218
225,JOURNAL OF VASCULAR RESEARCH,"1,551",1.725,0.00115
226,JOURNAL OF KOREAN MEDICAL SCIENCE,"6,359",1.705,0.00885
227,JOURNAL OF EVALUATION IN CLINICAL PRACTICE,"4,009",1.681,0.00499
228,AMERICAN JOURNAL OF MANAGED CARE,"4,380",1.679,0.00733
228,HONG KONG MEDICAL JOURNAL,"1,562",1.679,0.00175
230,INTERNAL MEDICINE JOURNAL,"3,825",1.677,0.00671
231,Interactive Cardiovascular and Thoracic Surgery,"5,684",1.675,0.00911
231,Journal of Cardiovascular Nursing,"1,795",1.675,0.00222
233,Cardiology Journal,"1,164",1.669,0.00195
234,Congenital Heart Disease,"1,648",1.663,0.004
235,EUROPEAN HEART JOURNAL SUPPLEMENTS,551,1.655,0.00081
236,MEDICINA CLINICA,"2,605",1.635,0.00221
237,HEART & LUNG,"2,351",1.63,0.00302
238,HEART AND VESSELS,"2,176",1.618,0.00367
239,CHINESE MEDICAL JOURNAL,"7,462",1.585,0.00975
240,Annals of Thoracic and Cardiovascular Surgery,"1,087",1.584,0.00137
241,PEDIATRIC CARDIOLOGY,"4,344",1.564,0.00671
242,CLEVELAND CLINIC JOURNAL OF MEDICINE,"1,607",1.552,0.00154
242,MEDICINE,"33,320",1.552,0.08555
244,ANNALS ACADEMY OF MEDICINE SINGAPORE,"2,508",1.533,0.00111
244,Balkan Medical Journal,622,1.533,0.0013
246,Journal of Cardiothoracic Surgery,"2,089",1.506,0.00421
247,INDIAN JOURNAL OF MEDICAL RESEARCH,"6,214",1.503,0.00516
248,JOURNAL OF CARDIAC SURGERY,"2,054",1.49,0.003
249,Annals of Thoracic Medicine,735,1.456,0.00099
250,JOURNAL OF INVASIVE CARDIOLOGY,"1,593",1.453,0.00242
251,Arquivos Brasileiros de Cardiologia,"3,065",1.45,0.00285
252,FAMILY MEDICINE,"2,765",1.443,0.00216
253,TOHOKU JOURNAL OF EXPERIMENTAL MEDICINE,"2,971",1.441,0.00286
254,Clinics,"3,646",1.435,0.00292
255,JOURNAL OF THE RENIN-ANGIOTENSIN-ALDOSTERONE SYSTEM,918,1.417,0.00116
256,JOURNAL OF CARDIOVASCULAR SURGERY,"1,825",1.415,0.00213
257,ECHOCARDIOGRAPHY-A JOURNAL OF CARDIOVASCULAR ULTRASOUND AND ALLIED TECHNIQUES,"3,173",1.393,0.00578
258,PRESSE MEDICALE,"2,193",1.388,0.00243
259,Journal of Cardiopulmonary Rehabilitation and Prevention,"1,706",1.383,0.00184
260,CLINICAL AND APPLIED THROMBOSIS-HEMOSTASIS,"1,945",1.374,0.0034
261,SINGAPORE MEDICAL JOURNAL,"3,312",1.359,0.00248
262,Postepy w Kardiologii Interwencyjnej,311,1.347,0.00062
263,CORONARY ARTERY DISEASE,"1,637",1.335,0.0022
264,WIENER KLINISCHE WOCHENSCHRIFT,"2,126",1.323,0.00244
265,Vascular,926,1.315,0.00175
266,REVISTA CLINICA ESPANOLA,650,1.304,0.00072
267,PACE-PACING AND CLINICAL ELECTROPHYSIOLOGY,"5,012",1.303,0.00572
268,MEDICAL PRINCIPLES AND PRACTICE,"1,924",1.295,0.00239
269,Libyan Journal of Medicine,370,1.294,0.00041
270,Cardiology Research and Practice,833,1.292,0.00136
271,SAMJ SOUTH AFRICAN MEDICAL JOURNAL,"4,300",1.285,0.00503
272,JOURNAL OF INTERVENTIONAL CARDIAC ELECTROPHYSIOLOGY,"1,507",1.277,0.00323
273,CROATIAN MEDICAL JOURNAL,"1,619",1.247,0.0012
274,PERFUSION-UK,"1,271",1.234,0.00176
275,Journal of Cardiovascular Medicine,"1,667",1.225,0.00297
276,Anatolian Journal of Cardiology,"1,203",1.223,0.00194
276,Journal of Vascular Access,"1,197",1.223,0.00242
278,Australian Family Physician,"1,787",1.22,0.00197
279,THORACIC AND CARDIOVASCULAR SURGEON,"1,812",1.209,0.00244
280,ACTA CARDIOLOGICA,960,1.208,0.00155
280,International Journal of Osteopathic Medicine,259,1.208,0.00027
282,Medicina-Lithuania,"1,446",1.205,0.00117
283,Open Medicine,424,1.204,0.001
284,Bratislava Medical Journal-Bratislavske Lekarske Listy,"1,251",1.2,0.00129
285,SAUDI MEDICAL JOURNAL,"3,575",1.195,0.00305
286,Revista de Investigacion Clinica-Clinical and Translational Investigation,618,1.192,0.00065
287,Journal of Postgraduate Medicine,"1,289",1.167,0.00086
288,International Journal of Hypertension,789,1.132,0.00071
289,ANNALS OF NONINVASIVE ELECTROCARDIOLOGY,"1,206",1.131,0.00175
290,ANNALS OF VASCULAR SURGERY,"5,310",1.125,0.0088
291,ACTA CLINICA BELGICA,941,1.111,0.00137
292,IRISH JOURNAL OF MEDICAL SCIENCE,"1,537",1.1,0.00231
293,BLOOD PRESSURE MONITORING,"1,378",1.092,0.00147
294,General Thoracic and Cardiovascular Surgery,"1,432",1.088,0.0024
295,Atencion Primaria,"1,249",1.087,0.00097
296,SCANDINAVIAN CARDIOVASCULAR JOURNAL,804,1.084,0.00124
297,Brazilian Journal of Cardiovascular Surgery,849,1.053,0.00113
298,Sao Paulo Medical Journal,"1,148",1.044,0.00135
299,HERZ,"1,083",1.033,0.0014
300,JOURNAL OF THE NATIONAL MEDICAL ASSOCIATION,"2,773",1.03,0.0007
301,MILITARY MEDICINE,"4,954",1.025,0.00698
301,Medizinische Klinik-Intensivmedizin und Notfallmedizin,413,1.025,0.00054
303,TEXAS HEART INSTITUTE JOURNAL,"1,891",1.023,0.00131
304,World Journal of Clinical Cases,"1,082",1.013,0.00297
305,INTERNAL MEDICINE,"6,537",1.005,0.00744
306,CARDIOLOGY IN THE YOUNG,"2,641",1,0.00466
306,Colombia Medica,413,1,0.0005
308,Archives of Iranian Medicine,"2,139",0.996,0.00277
309,Journal of the Royal Army Medical Corps,785,0.994,0.00122
310,NETHERLANDS JOURNAL OF MEDICINE,"1,456",0.967,0.00126
311,Revista Portuguesa de Cardiologia,819,0.96,0.00091
312,JOURNAL OF ELECTROCARDIOLOGY,"2,518",0.944,0.00326
313,ANNALS OF SAUDI MEDICINE,"1,783",0.917,0.001
313,Danish Medical Journal,"1,158",0.917,0.00288
315,Revista da Associacao Medica Brasileira,"1,530",0.915,0.0017
316,Cardiovascular Journal of Africa,953,0.897,0.00182
317,Vascular and Endovascular Surgery,"1,325",0.872,0.00168
318,ISRAEL MEDICAL ASSOCIATION JOURNAL,"2,288",0.86,0.00214
319,JOURNAL OF NIPPON MEDICAL SCHOOL,667,0.826,0.00053
320,SOUTHERN MEDICAL JOURNAL,"3,944",0.808,0.0021
321,REVUE DE MEDECINE INTERNE,"1,138",0.783,0.00119
322,Pakistan Journal of Medical Sciences,"2,365",0.754,0.00378
323,Australian Journal of General Practice,143,0.723,0.00028
324,Turkish Journal Of Medical Sciences,"1,538",0.717,0.00271
325,MINERVA CARDIOANGIOLOGICA,371,0.713,0.00047
326,JOURNAL OF FAMILY PRACTICE,"1,979",0.694,0.00108
327,African Health Sciences,"2,174",0.69,0.00261
328,JAAPA-Journal of the American Academy of Physician Assistants,416,0.66,0.00079
329,Reviews in Cardiovascular Medicine,245,0.659,0.00037
330,Nigerian Journal of Clinical Practice,"1,278",0.634,0.0021
331,Acta Medica Portuguesa,783,0.628,0.00102
332,Gaceta Medica de Mexico,567,0.581,0.00059
333,JOURNAL OF THE PAKISTAN MEDICAL ASSOCIATION,"3,336",0.573,0.003
334,DEUTSCHE MEDIZINISCHE WOCHENSCHRIFT,"1,872",0.569,0.00124
335,SCOTTISH MEDICAL JOURNAL,540,0.537,0.00041
336,NATIONAL MEDICAL JOURNAL OF INDIA,709,0.534,0.00047
337,Acta Clinica Croatica,512,0.532,0.00072
338,REVISTA MEDICA DE CHILE,"1,919",0.531,0.0014
339,Artery Research,239,0.519,0.00037
340,ORVOSI HETILAP,"1,085",0.497,0.00071
341,MEDICINA-BUENOS AIRES,637,0.46,0.00044
342,INTERNIST,397,0.432,0.00042
343,BRITISH JOURNAL OF HOSPITAL MEDICINE,634,0.429,0.00082
344,Iranian Red Crescent Medical Journal,"2,057",0.427,0.00325
345,JCPSP-Journal of the College of Physicians and Surgeons Pakistan,"1,892",0.426,0.00193
346,MEDICAL PROBLEMS OF PERFORMING ARTISTS,665,0.418,0.00047
347,TERAPEVTICHESKII ARKHIV,688,0.409,0.00058
348,MEDICINA DELLO SPORT,250,0.406,0.00015
349,HEART SURGERY FORUM,518,0.404,0.00052
350,Journal of Nepal Medical Association,321,0.287,0.00032
351,KARDIOLOGIYA,522,0.264,0.00024
352,Acta Medica Mediterranea,407,0.249,0.00075
353,Hippokratia,953,0.246,0.0006
354,Laeknabladid,158,0.197,0.00017
355,Vojnosanitetski Pregled,719,0.152,0.00082
356,Srpski Arhiv za Celokupno Lekarstvo,475,0.142,0.00047
357,Kuwait Medical Journal,81,0.113,0.00008
358,WEST INDIAN MEDICAL JOURNAL,838,0.098,0.00066
359,BULLETIN DE L ACADEMIE NATIONALE DE MEDECINE,459,0.075,0.00014
Copyright Â© 2020 Clarivate Analytics,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,
